"","Sample","Length","CpG_met","CpG_unmet","Sum"
"294","07_report/CpG_context_sampling_125_294_trimmed_bismark_bt2.CpG",57,44,13,57
"295","07_report/CpG_context_sampling_125_295_trimmed_bismark_bt2.CpG",39,31,8,39
"296","07_report/CpG_context_sampling_125_296_trimmed_bismark_bt2.CpG",42,29,13,42
"297","07_report/CpG_context_sampling_125_297_trimmed_bismark_bt2.CpG",46,33,13,46
"298","07_report/CpG_context_sampling_125_298_trimmed_bismark_bt2.CpG",36,28,8,36
"299","07_report/CpG_context_sampling_125_299_trimmed_bismark_bt2.CpG",48,33,15,48
"300","07_report/CpG_context_sampling_125_300_trimmed_bismark_bt2.CpG",37,26,11,37
"301","07_report/CpG_context_sampling_125_301_trimmed_bismark_bt2.CpG",33,25,8,33
"302","07_report/CpG_context_sampling_125_302_trimmed_bismark_bt2.CpG",46,34,12,46
"303","07_report/CpG_context_sampling_125_303_trimmed_bismark_bt2.CpG",50,36,14,50
"304","07_report/CpG_context_sampling_125_304_trimmed_bismark_bt2.CpG",51,34,17,51
"305","07_report/CpG_context_sampling_125_305_trimmed_bismark_bt2.CpG",38,26,12,38
"306","07_report/CpG_context_sampling_125_306_trimmed_bismark_bt2.CpG",47,31,16,47
"307","07_report/CpG_context_sampling_125_307_trimmed_bismark_bt2.CpG",43,31,12,43
"308","07_report/CpG_context_sampling_125_308_trimmed_bismark_bt2.CpG",43,33,10,43
"309","07_report/CpG_context_sampling_125_309_trimmed_bismark_bt2.CpG",42,29,13,42
"310","07_report/CpG_context_sampling_125_310_trimmed_bismark_bt2.CpG",45,29,16,45
"311","07_report/CpG_context_sampling_125_311_trimmed_bismark_bt2.CpG",30,24,6,30
"312","07_report/CpG_context_sampling_125_312_trimmed_bismark_bt2.CpG",56,30,26,56
"313","07_report/CpG_context_sampling_125_313_trimmed_bismark_bt2.CpG",34,27,7,34
"314","07_report/CpG_context_sampling_125_314_trimmed_bismark_bt2.CpG",38,29,9,38
"315","07_report/CpG_context_sampling_125_315_trimmed_bismark_bt2.CpG",42,29,13,42
"316","07_report/CpG_context_sampling_125_316_trimmed_bismark_bt2.CpG",35,24,11,35
"317","07_report/CpG_context_sampling_125_317_trimmed_bismark_bt2.CpG",30,20,10,30
"318","07_report/CpG_context_sampling_125_318_trimmed_bismark_bt2.CpG",43,31,12,43
"319","07_report/CpG_context_sampling_125_319_trimmed_bismark_bt2.CpG",41,35,6,41
"320","07_report/CpG_context_sampling_125_320_trimmed_bismark_bt2.CpG",44,35,9,44
"321","07_report/CpG_context_sampling_125_321_trimmed_bismark_bt2.CpG",42,22,20,42
"322","07_report/CpG_context_sampling_125_322_trimmed_bismark_bt2.CpG",45,29,16,45
"323","07_report/CpG_context_sampling_125_323_trimmed_bismark_bt2.CpG",38,29,9,38
"324","07_report/CpG_context_sampling_125_324_trimmed_bismark_bt2.CpG",46,31,15,46
"325","07_report/CpG_context_sampling_125_325_trimmed_bismark_bt2.CpG",46,36,10,46
"326","07_report/CpG_context_sampling_125_326_trimmed_bismark_bt2.CpG",38,23,15,38
"327","07_report/CpG_context_sampling_125_327_trimmed_bismark_bt2.CpG",45,35,10,45
"328","07_report/CpG_context_sampling_125_328_trimmed_bismark_bt2.CpG",39,30,9,39
"329","07_report/CpG_context_sampling_125_329_trimmed_bismark_bt2.CpG",51,37,14,51
"330","07_report/CpG_context_sampling_125_330_trimmed_bismark_bt2.CpG",45,35,10,45
"331","07_report/CpG_context_sampling_125_331_trimmed_bismark_bt2.CpG",39,26,13,39
"332","07_report/CpG_context_sampling_125_332_trimmed_bismark_bt2.CpG",42,31,11,42
"333","07_report/CpG_context_sampling_125_333_trimmed_bismark_bt2.CpG",49,30,19,49
"334","07_report/CpG_context_sampling_125_334_trimmed_bismark_bt2.CpG",44,27,17,44
"335","07_report/CpG_context_sampling_125_335_trimmed_bismark_bt2.CpG",51,37,14,51
"336","07_report/CpG_context_sampling_125_336_trimmed_bismark_bt2.CpG",39,24,15,39
"337","07_report/CpG_context_sampling_125_337_trimmed_bismark_bt2.CpG",38,23,15,38
"338","07_report/CpG_context_sampling_125_338_trimmed_bismark_bt2.CpG",44,35,9,44
"339","07_report/CpG_context_sampling_125_339_trimmed_bismark_bt2.CpG",44,30,14,44
"340","07_report/CpG_context_sampling_125_340_trimmed_bismark_bt2.CpG",46,35,11,46
"341","07_report/CpG_context_sampling_125_341_trimmed_bismark_bt2.CpG",52,34,18,52
"342","07_report/CpG_context_sampling_125_342_trimmed_bismark_bt2.CpG",41,30,11,41
"343","07_report/CpG_context_sampling_125_343_trimmed_bismark_bt2.CpG",40,33,7,40
"344","07_report/CpG_context_sampling_125_344_trimmed_bismark_bt2.CpG",44,31,13,44
"345","07_report/CpG_context_sampling_125_345_trimmed_bismark_bt2.CpG",43,31,12,43
"346","07_report/CpG_context_sampling_125_346_trimmed_bismark_bt2.CpG",41,30,11,41
"347","07_report/CpG_context_sampling_125_347_trimmed_bismark_bt2.CpG",38,28,10,38
"348","07_report/CpG_context_sampling_125_348_trimmed_bismark_bt2.CpG",40,26,14,40
"349","07_report/CpG_context_sampling_125_349_trimmed_bismark_bt2.CpG",48,37,11,48
"350","07_report/CpG_context_sampling_125_350_trimmed_bismark_bt2.CpG",50,35,15,50
"351","07_report/CpG_context_sampling_125_351_trimmed_bismark_bt2.CpG",45,32,13,45
"352","07_report/CpG_context_sampling_125_352_trimmed_bismark_bt2.CpG",46,31,15,46
"353","07_report/CpG_context_sampling_125_353_trimmed_bismark_bt2.CpG",37,29,8,37
"354","07_report/CpG_context_sampling_125_354_trimmed_bismark_bt2.CpG",59,38,21,59
"355","07_report/CpG_context_sampling_125_355_trimmed_bismark_bt2.CpG",42,29,13,42
"356","07_report/CpG_context_sampling_125_356_trimmed_bismark_bt2.CpG",42,28,14,42
"357","07_report/CpG_context_sampling_125_357_trimmed_bismark_bt2.CpG",42,23,19,42
"358","07_report/CpG_context_sampling_125_358_trimmed_bismark_bt2.CpG",51,39,12,51
"359","07_report/CpG_context_sampling_125_359_trimmed_bismark_bt2.CpG",36,25,11,36
"360","07_report/CpG_context_sampling_125_360_trimmed_bismark_bt2.CpG",44,35,9,44
"361","07_report/CpG_context_sampling_125_361_trimmed_bismark_bt2.CpG",40,30,10,40
"362","07_report/CpG_context_sampling_125_362_trimmed_bismark_bt2.CpG",42,30,12,42
"363","07_report/CpG_context_sampling_125_363_trimmed_bismark_bt2.CpG",45,34,11,45
"364","07_report/CpG_context_sampling_125_364_trimmed_bismark_bt2.CpG",41,30,11,41
"365","07_report/CpG_context_sampling_125_365_trimmed_bismark_bt2.CpG",44,34,10,44
"366","07_report/CpG_context_sampling_125_366_trimmed_bismark_bt2.CpG",43,35,8,43
"367","07_report/CpG_context_sampling_125_367_trimmed_bismark_bt2.CpG",33,22,11,33
"368","07_report/CpG_context_sampling_125_368_trimmed_bismark_bt2.CpG",46,35,11,46
"369","07_report/CpG_context_sampling_125_369_trimmed_bismark_bt2.CpG",49,30,19,49
"370","07_report/CpG_context_sampling_125_370_trimmed_bismark_bt2.CpG",43,32,11,43
"371","07_report/CpG_context_sampling_125_371_trimmed_bismark_bt2.CpG",43,33,10,43
"372","07_report/CpG_context_sampling_125_372_trimmed_bismark_bt2.CpG",48,35,13,48
"373","07_report/CpG_context_sampling_125_373_trimmed_bismark_bt2.CpG",42,28,14,42
"374","07_report/CpG_context_sampling_125_374_trimmed_bismark_bt2.CpG",43,26,17,43
"375","07_report/CpG_context_sampling_125_375_trimmed_bismark_bt2.CpG",51,33,18,51
"376","07_report/CpG_context_sampling_125_376_trimmed_bismark_bt2.CpG",46,32,14,46
"377","07_report/CpG_context_sampling_125_377_trimmed_bismark_bt2.CpG",49,37,12,49
"378","07_report/CpG_context_sampling_125_378_trimmed_bismark_bt2.CpG",44,35,9,44
"379","07_report/CpG_context_sampling_125_379_trimmed_bismark_bt2.CpG",46,33,13,46
"380","07_report/CpG_context_sampling_125_380_trimmed_bismark_bt2.CpG",45,31,14,45
"381","07_report/CpG_context_sampling_125_381_trimmed_bismark_bt2.CpG",37,24,13,37
"382","07_report/CpG_context_sampling_125_382_trimmed_bismark_bt2.CpG",45,36,9,45
"383","07_report/CpG_context_sampling_125_383_trimmed_bismark_bt2.CpG",41,30,11,41
"384","07_report/CpG_context_sampling_125_384_trimmed_bismark_bt2.CpG",40,29,11,40
"385","07_report/CpG_context_sampling_125_385_trimmed_bismark_bt2.CpG",47,39,8,47
"386","07_report/CpG_context_sampling_125_386_trimmed_bismark_bt2.CpG",50,33,17,50
"387","07_report/CpG_context_sampling_125_387_trimmed_bismark_bt2.CpG",41,29,12,41
"388","07_report/CpG_context_sampling_125_388_trimmed_bismark_bt2.CpG",43,28,15,43
"389","07_report/CpG_context_sampling_125_389_trimmed_bismark_bt2.CpG",38,24,14,38
"390","07_report/CpG_context_sampling_125_390_trimmed_bismark_bt2.CpG",47,34,13,47
"391","07_report/CpG_context_sampling_125_391_trimmed_bismark_bt2.CpG",44,28,16,44
"392","07_report/CpG_context_sampling_125_392_trimmed_bismark_bt2.CpG",41,27,14,41
"393","07_report/CpG_context_sampling_125_393_trimmed_bismark_bt2.CpG",41,30,11,41
"394","07_report/CpG_context_sampling_125_394_trimmed_bismark_bt2.CpG",46,33,13,46
"395","07_report/CpG_context_sampling_125_395_trimmed_bismark_bt2.CpG",48,30,18,48
"396","07_report/CpG_context_sampling_125_396_trimmed_bismark_bt2.CpG",54,32,22,54
"397","07_report/CpG_context_sampling_125_397_trimmed_bismark_bt2.CpG",53,43,10,53
"398","07_report/CpG_context_sampling_125_398_trimmed_bismark_bt2.CpG",40,31,9,40
"399","07_report/CpG_context_sampling_125_399_trimmed_bismark_bt2.CpG",40,30,10,40
"400","07_report/CpG_context_sampling_125_400_trimmed_bismark_bt2.CpG",37,25,12,37
"401","07_report/CpG_context_sampling_125_401_trimmed_bismark_bt2.CpG",46,30,16,46
"402","07_report/CpG_context_sampling_125_402_trimmed_bismark_bt2.CpG",37,31,6,37
"403","07_report/CpG_context_sampling_125_403_trimmed_bismark_bt2.CpG",37,29,8,37
"404","07_report/CpG_context_sampling_125_404_trimmed_bismark_bt2.CpG",48,37,11,48
"405","07_report/CpG_context_sampling_125_405_trimmed_bismark_bt2.CpG",42,35,7,42
"406","07_report/CpG_context_sampling_125_406_trimmed_bismark_bt2.CpG",41,30,11,41
"407","07_report/CpG_context_sampling_125_407_trimmed_bismark_bt2.CpG",39,22,17,39
"408","07_report/CpG_context_sampling_125_408_trimmed_bismark_bt2.CpG",39,31,8,39
"409","07_report/CpG_context_sampling_125_409_trimmed_bismark_bt2.CpG",51,41,10,51
"410","07_report/CpG_context_sampling_125_410_trimmed_bismark_bt2.CpG",51,35,16,51
"411","07_report/CpG_context_sampling_125_411_trimmed_bismark_bt2.CpG",31,20,11,31
"412","07_report/CpG_context_sampling_125_412_trimmed_bismark_bt2.CpG",43,33,10,43
"413","07_report/CpG_context_sampling_125_413_trimmed_bismark_bt2.CpG",42,30,12,42
"414","07_report/CpG_context_sampling_125_414_trimmed_bismark_bt2.CpG",41,29,12,41
"415","07_report/CpG_context_sampling_125_415_trimmed_bismark_bt2.CpG",36,26,10,36
"416","07_report/CpG_context_sampling_125_416_trimmed_bismark_bt2.CpG",54,38,16,54
"417","07_report/CpG_context_sampling_125_417_trimmed_bismark_bt2.CpG",46,34,12,46
"418","07_report/CpG_context_sampling_125_418_trimmed_bismark_bt2.CpG",47,31,16,47
"419","07_report/CpG_context_sampling_125_419_trimmed_bismark_bt2.CpG",47,29,18,47
"420","07_report/CpG_context_sampling_125_420_trimmed_bismark_bt2.CpG",48,33,15,48
"421","07_report/CpG_context_sampling_125_421_trimmed_bismark_bt2.CpG",43,31,12,43
"422","07_report/CpG_context_sampling_125_422_trimmed_bismark_bt2.CpG",41,33,8,41
"423","07_report/CpG_context_sampling_125_423_trimmed_bismark_bt2.CpG",44,32,12,44
"424","07_report/CpG_context_sampling_125_424_trimmed_bismark_bt2.CpG",39,30,9,39
"425","07_report/CpG_context_sampling_125_425_trimmed_bismark_bt2.CpG",46,32,14,46
"426","07_report/CpG_context_sampling_125_426_trimmed_bismark_bt2.CpG",45,33,12,45
"427","07_report/CpG_context_sampling_125_427_trimmed_bismark_bt2.CpG",51,35,16,51
"428","07_report/CpG_context_sampling_125_428_trimmed_bismark_bt2.CpG",42,29,13,42
"429","07_report/CpG_context_sampling_125_429_trimmed_bismark_bt2.CpG",49,33,16,49
"430","07_report/CpG_context_sampling_125_430_trimmed_bismark_bt2.CpG",42,29,13,42
"431","07_report/CpG_context_sampling_125_431_trimmed_bismark_bt2.CpG",47,31,16,47
"432","07_report/CpG_context_sampling_125_432_trimmed_bismark_bt2.CpG",41,31,10,41
"433","07_report/CpG_context_sampling_125_433_trimmed_bismark_bt2.CpG",42,31,11,42
"434","07_report/CpG_context_sampling_125_434_trimmed_bismark_bt2.CpG",34,24,10,34
"435","07_report/CpG_context_sampling_125_435_trimmed_bismark_bt2.CpG",45,35,10,45
"436","07_report/CpG_context_sampling_125_436_trimmed_bismark_bt2.CpG",44,28,16,44
"437","07_report/CpG_context_sampling_125_437_trimmed_bismark_bt2.CpG",45,35,10,45
"438","07_report/CpG_context_sampling_125_438_trimmed_bismark_bt2.CpG",52,36,16,52
"439","07_report/CpG_context_sampling_125_439_trimmed_bismark_bt2.CpG",47,35,12,47
"440","07_report/CpG_context_sampling_125_440_trimmed_bismark_bt2.CpG",50,38,12,50
"441","07_report/CpG_context_sampling_125_441_trimmed_bismark_bt2.CpG",48,33,15,48
"442","07_report/CpG_context_sampling_125_442_trimmed_bismark_bt2.CpG",44,36,8,44
"443","07_report/CpG_context_sampling_125_443_trimmed_bismark_bt2.CpG",45,31,14,45
"444","07_report/CpG_context_sampling_125_444_trimmed_bismark_bt2.CpG",54,40,14,54
"445","07_report/CpG_context_sampling_125_445_trimmed_bismark_bt2.CpG",46,33,13,46
"446","07_report/CpG_context_sampling_125_446_trimmed_bismark_bt2.CpG",43,35,8,43
"447","07_report/CpG_context_sampling_125_447_trimmed_bismark_bt2.CpG",42,30,12,42
"448","07_report/CpG_context_sampling_125_448_trimmed_bismark_bt2.CpG",52,41,11,52
"449","07_report/CpG_context_sampling_125_449_trimmed_bismark_bt2.CpG",39,27,12,39
"450","07_report/CpG_context_sampling_125_450_trimmed_bismark_bt2.CpG",43,24,19,43
"451","07_report/CpG_context_sampling_125_451_trimmed_bismark_bt2.CpG",44,30,14,44
"452","07_report/CpG_context_sampling_125_452_trimmed_bismark_bt2.CpG",41,32,9,41
"453","07_report/CpG_context_sampling_125_453_trimmed_bismark_bt2.CpG",43,29,14,43
"454","07_report/CpG_context_sampling_125_454_trimmed_bismark_bt2.CpG",40,27,13,40
"455","07_report/CpG_context_sampling_125_455_trimmed_bismark_bt2.CpG",51,34,17,51
"456","07_report/CpG_context_sampling_125_456_trimmed_bismark_bt2.CpG",55,37,18,55
"457","07_report/CpG_context_sampling_125_457_trimmed_bismark_bt2.CpG",37,31,6,37
"458","07_report/CpG_context_sampling_125_458_trimmed_bismark_bt2.CpG",40,24,16,40
"459","07_report/CpG_context_sampling_125_459_trimmed_bismark_bt2.CpG",48,39,9,48
"460","07_report/CpG_context_sampling_125_460_trimmed_bismark_bt2.CpG",43,29,14,43
"461","07_report/CpG_context_sampling_125_461_trimmed_bismark_bt2.CpG",47,35,12,47
"462","07_report/CpG_context_sampling_125_462_trimmed_bismark_bt2.CpG",33,25,8,33
"463","07_report/CpG_context_sampling_125_463_trimmed_bismark_bt2.CpG",43,28,15,43
"464","07_report/CpG_context_sampling_125_464_trimmed_bismark_bt2.CpG",42,28,14,42
"465","07_report/CpG_context_sampling_125_465_trimmed_bismark_bt2.CpG",40,32,8,40
"466","07_report/CpG_context_sampling_125_466_trimmed_bismark_bt2.CpG",45,34,11,45
"467","07_report/CpG_context_sampling_125_467_trimmed_bismark_bt2.CpG",43,30,13,43
"468","07_report/CpG_context_sampling_125_468_trimmed_bismark_bt2.CpG",41,25,16,41
"469","07_report/CpG_context_sampling_125_469_trimmed_bismark_bt2.CpG",49,32,17,49
"470","07_report/CpG_context_sampling_125_470_trimmed_bismark_bt2.CpG",46,30,16,46
"471","07_report/CpG_context_sampling_125_471_trimmed_bismark_bt2.CpG",37,26,11,37
"472","07_report/CpG_context_sampling_125_472_trimmed_bismark_bt2.CpG",44,34,10,44
"473","07_report/CpG_context_sampling_125_473_trimmed_bismark_bt2.CpG",50,37,13,50
"474","07_report/CpG_context_sampling_125_474_trimmed_bismark_bt2.CpG",50,45,5,50
"475","07_report/CpG_context_sampling_125_475_trimmed_bismark_bt2.CpG",41,31,10,41
"476","07_report/CpG_context_sampling_125_476_trimmed_bismark_bt2.CpG",36,20,16,36
"477","07_report/CpG_context_sampling_125_477_trimmed_bismark_bt2.CpG",44,26,18,44
"478","07_report/CpG_context_sampling_125_478_trimmed_bismark_bt2.CpG",44,33,11,44
"479","07_report/CpG_context_sampling_125_479_trimmed_bismark_bt2.CpG",44,31,13,44
"480","07_report/CpG_context_sampling_125_480_trimmed_bismark_bt2.CpG",38,25,13,38
"481","07_report/CpG_context_sampling_125_481_trimmed_bismark_bt2.CpG",53,32,21,53
"482","07_report/CpG_context_sampling_125_482_trimmed_bismark_bt2.CpG",42,26,16,42
"483","07_report/CpG_context_sampling_125_483_trimmed_bismark_bt2.CpG",45,33,12,45
"484","07_report/CpG_context_sampling_125_484_trimmed_bismark_bt2.CpG",50,34,16,50
"485","07_report/CpG_context_sampling_125_485_trimmed_bismark_bt2.CpG",49,30,19,49
"486","07_report/CpG_context_sampling_125_486_trimmed_bismark_bt2.CpG",42,30,12,42
"487","07_report/CpG_context_sampling_125_487_trimmed_bismark_bt2.CpG",42,40,2,42
"488","07_report/CpG_context_sampling_125_488_trimmed_bismark_bt2.CpG",52,35,17,52
"489","07_report/CpG_context_sampling_125_489_trimmed_bismark_bt2.CpG",38,30,8,38
"490","07_report/CpG_context_sampling_125_490_trimmed_bismark_bt2.CpG",49,35,14,49
"491","07_report/CpG_context_sampling_125_491_trimmed_bismark_bt2.CpG",52,39,13,52
"492","07_report/CpG_context_sampling_125_492_trimmed_bismark_bt2.CpG",40,28,12,40
"493","07_report/CpG_context_sampling_125_493_trimmed_bismark_bt2.CpG",43,30,13,43
"494","07_report/CpG_context_sampling_125_494_trimmed_bismark_bt2.CpG",34,23,11,34
"495","07_report/CpG_context_sampling_125_495_trimmed_bismark_bt2.CpG",40,28,12,40
"496","07_report/CpG_context_sampling_125_496_trimmed_bismark_bt2.CpG",44,31,13,44
"497","07_report/CpG_context_sampling_125_497_trimmed_bismark_bt2.CpG",48,32,16,48
"498","07_report/CpG_context_sampling_125_498_trimmed_bismark_bt2.CpG",36,22,14,36
"499","07_report/CpG_context_sampling_125_499_trimmed_bismark_bt2.CpG",54,38,16,54
"500","07_report/CpG_context_sampling_125_500_trimmed_bismark_bt2.CpG",35,25,10,35
"501","07_report/CpG_context_sampling_125_501_trimmed_bismark_bt2.CpG",45,30,15,45
"502","07_report/CpG_context_sampling_125_502_trimmed_bismark_bt2.CpG",38,25,13,38
"503","07_report/CpG_context_sampling_125_503_trimmed_bismark_bt2.CpG",33,24,9,33
"504","07_report/CpG_context_sampling_125_504_trimmed_bismark_bt2.CpG",31,20,11,31
"505","07_report/CpG_context_sampling_125_505_trimmed_bismark_bt2.CpG",47,33,14,47
"506","07_report/CpG_context_sampling_125_506_trimmed_bismark_bt2.CpG",46,31,15,46
"507","07_report/CpG_context_sampling_125_507_trimmed_bismark_bt2.CpG",50,38,12,50
"508","07_report/CpG_context_sampling_125_508_trimmed_bismark_bt2.CpG",35,24,11,35
"509","07_report/CpG_context_sampling_125_509_trimmed_bismark_bt2.CpG",39,28,11,39
"510","07_report/CpG_context_sampling_125_510_trimmed_bismark_bt2.CpG",46,29,17,46
"511","07_report/CpG_context_sampling_125_511_trimmed_bismark_bt2.CpG",38,31,7,38
"512","07_report/CpG_context_sampling_125_512_trimmed_bismark_bt2.CpG",40,25,15,40
"513","07_report/CpG_context_sampling_125_513_trimmed_bismark_bt2.CpG",49,36,13,49
"514","07_report/CpG_context_sampling_125_514_trimmed_bismark_bt2.CpG",40,28,12,40
"515","07_report/CpG_context_sampling_125_515_trimmed_bismark_bt2.CpG",47,36,11,47
"516","07_report/CpG_context_sampling_125_516_trimmed_bismark_bt2.CpG",47,31,16,47
"517","07_report/CpG_context_sampling_125_517_trimmed_bismark_bt2.CpG",34,24,10,34
"518","07_report/CpG_context_sampling_125_518_trimmed_bismark_bt2.CpG",46,40,6,46
"519","07_report/CpG_context_sampling_125_519_trimmed_bismark_bt2.CpG",42,32,10,42
"520","07_report/CpG_context_sampling_125_520_trimmed_bismark_bt2.CpG",47,39,8,47
"521","07_report/CpG_context_sampling_125_521_trimmed_bismark_bt2.CpG",42,29,13,42
"522","07_report/CpG_context_sampling_125_522_trimmed_bismark_bt2.CpG",37,24,13,37
"523","07_report/CpG_context_sampling_125_523_trimmed_bismark_bt2.CpG",42,30,12,42
"524","07_report/CpG_context_sampling_125_524_trimmed_bismark_bt2.CpG",44,31,13,44
"525","07_report/CpG_context_sampling_125_525_trimmed_bismark_bt2.CpG",47,33,14,47
"526","07_report/CpG_context_sampling_125_526_trimmed_bismark_bt2.CpG",46,32,14,46
"527","07_report/CpG_context_sampling_125_527_trimmed_bismark_bt2.CpG",50,35,15,50
"528","07_report/CpG_context_sampling_125_528_trimmed_bismark_bt2.CpG",43,29,14,43
"529","07_report/CpG_context_sampling_125_529_trimmed_bismark_bt2.CpG",43,34,9,43
"530","07_report/CpG_context_sampling_125_530_trimmed_bismark_bt2.CpG",49,30,19,49
"531","07_report/CpG_context_sampling_125_531_trimmed_bismark_bt2.CpG",44,35,9,44
"532","07_report/CpG_context_sampling_125_532_trimmed_bismark_bt2.CpG",42,27,15,42
"533","07_report/CpG_context_sampling_125_533_trimmed_bismark_bt2.CpG",48,35,13,48
"534","07_report/CpG_context_sampling_125_534_trimmed_bismark_bt2.CpG",44,28,16,44
"535","07_report/CpG_context_sampling_125_535_trimmed_bismark_bt2.CpG",54,46,8,54
"536","07_report/CpG_context_sampling_125_536_trimmed_bismark_bt2.CpG",48,35,13,48
"537","07_report/CpG_context_sampling_125_537_trimmed_bismark_bt2.CpG",38,30,8,38
"538","07_report/CpG_context_sampling_125_538_trimmed_bismark_bt2.CpG",38,27,11,38
"539","07_report/CpG_context_sampling_125_539_trimmed_bismark_bt2.CpG",44,30,14,44
"540","07_report/CpG_context_sampling_125_540_trimmed_bismark_bt2.CpG",46,33,13,46
"541","07_report/CpG_context_sampling_125_541_trimmed_bismark_bt2.CpG",38,27,11,38
"542","07_report/CpG_context_sampling_125_542_trimmed_bismark_bt2.CpG",57,39,18,57
"543","07_report/CpG_context_sampling_125_543_trimmed_bismark_bt2.CpG",43,31,12,43
"544","07_report/CpG_context_sampling_125_544_trimmed_bismark_bt2.CpG",37,29,8,37
"545","07_report/CpG_context_sampling_125_545_trimmed_bismark_bt2.CpG",45,36,9,45
"546","07_report/CpG_context_sampling_125_546_trimmed_bismark_bt2.CpG",50,34,16,50
"547","07_report/CpG_context_sampling_125_547_trimmed_bismark_bt2.CpG",47,32,15,47
"548","07_report/CpG_context_sampling_125_548_trimmed_bismark_bt2.CpG",43,29,14,43
"549","07_report/CpG_context_sampling_125_549_trimmed_bismark_bt2.CpG",41,31,10,41
"550","07_report/CpG_context_sampling_125_550_trimmed_bismark_bt2.CpG",45,32,13,45
"551","07_report/CpG_context_sampling_125_551_trimmed_bismark_bt2.CpG",45,29,16,45
"552","07_report/CpG_context_sampling_125_552_trimmed_bismark_bt2.CpG",47,38,9,47
"553","07_report/CpG_context_sampling_125_553_trimmed_bismark_bt2.CpG",45,29,16,45
"554","07_report/CpG_context_sampling_125_554_trimmed_bismark_bt2.CpG",34,27,7,34
"555","07_report/CpG_context_sampling_125_555_trimmed_bismark_bt2.CpG",49,35,14,49
"556","07_report/CpG_context_sampling_125_556_trimmed_bismark_bt2.CpG",41,34,7,41
"557","07_report/CpG_context_sampling_125_557_trimmed_bismark_bt2.CpG",44,37,7,44
"558","07_report/CpG_context_sampling_125_558_trimmed_bismark_bt2.CpG",46,36,10,46
"559","07_report/CpG_context_sampling_125_559_trimmed_bismark_bt2.CpG",53,30,23,53
"560","07_report/CpG_context_sampling_125_560_trimmed_bismark_bt2.CpG",39,26,13,39
"561","07_report/CpG_context_sampling_125_561_trimmed_bismark_bt2.CpG",48,33,15,48
"562","07_report/CpG_context_sampling_125_562_trimmed_bismark_bt2.CpG",42,33,9,42
"563","07_report/CpG_context_sampling_125_563_trimmed_bismark_bt2.CpG",45,34,11,45
"564","07_report/CpG_context_sampling_125_564_trimmed_bismark_bt2.CpG",36,22,14,36
"565","07_report/CpG_context_sampling_125_565_trimmed_bismark_bt2.CpG",43,32,11,43
"566","07_report/CpG_context_sampling_125_566_trimmed_bismark_bt2.CpG",37,22,15,37
"567","07_report/CpG_context_sampling_125_567_trimmed_bismark_bt2.CpG",39,30,9,39
"568","07_report/CpG_context_sampling_125_568_trimmed_bismark_bt2.CpG",52,37,15,52
"569","07_report/CpG_context_sampling_125_569_trimmed_bismark_bt2.CpG",49,31,18,49
"570","07_report/CpG_context_sampling_125_570_trimmed_bismark_bt2.CpG",45,33,12,45
"571","07_report/CpG_context_sampling_125_571_trimmed_bismark_bt2.CpG",49,38,11,49
"572","07_report/CpG_context_sampling_125_572_trimmed_bismark_bt2.CpG",37,29,8,37
"573","07_report/CpG_context_sampling_125_573_trimmed_bismark_bt2.CpG",41,30,11,41
"574","07_report/CpG_context_sampling_125_574_trimmed_bismark_bt2.CpG",38,26,12,38
"575","07_report/CpG_context_sampling_125_575_trimmed_bismark_bt2.CpG",43,24,19,43
"576","07_report/CpG_context_sampling_125_576_trimmed_bismark_bt2.CpG",40,29,11,40
"577","07_report/CpG_context_sampling_125_577_trimmed_bismark_bt2.CpG",53,35,18,53
"578","07_report/CpG_context_sampling_125_578_trimmed_bismark_bt2.CpG",34,23,11,34
"579","07_report/CpG_context_sampling_125_579_trimmed_bismark_bt2.CpG",41,32,9,41
"580","07_report/CpG_context_sampling_125_580_trimmed_bismark_bt2.CpG",43,30,13,43
"581","07_report/CpG_context_sampling_125_581_trimmed_bismark_bt2.CpG",42,31,11,42
"582","07_report/CpG_context_sampling_125_582_trimmed_bismark_bt2.CpG",36,29,7,36
"583","07_report/CpG_context_sampling_125_583_trimmed_bismark_bt2.CpG",53,39,14,53
"584","07_report/CpG_context_sampling_125_584_trimmed_bismark_bt2.CpG",39,26,13,39
