"","Sample","Length","CpG_met","CpG_unmet","Sum"
"296","07_report/CpG_context_sampling_135_296_trimmed_bismark_bt2.CpG",46,34,12,46
"297","07_report/CpG_context_sampling_135_297_trimmed_bismark_bt2.CpG",44,39,5,44
"298","07_report/CpG_context_sampling_135_298_trimmed_bismark_bt2.CpG",40,34,6,40
"299","07_report/CpG_context_sampling_135_299_trimmed_bismark_bt2.CpG",38,34,4,38
"300","07_report/CpG_context_sampling_135_300_trimmed_bismark_bt2.CpG",39,30,9,39
"301","07_report/CpG_context_sampling_135_301_trimmed_bismark_bt2.CpG",42,36,6,42
"302","07_report/CpG_context_sampling_135_302_trimmed_bismark_bt2.CpG",37,30,7,37
"303","07_report/CpG_context_sampling_135_303_trimmed_bismark_bt2.CpG",37,34,3,37
"304","07_report/CpG_context_sampling_135_304_trimmed_bismark_bt2.CpG",43,36,7,43
"305","07_report/CpG_context_sampling_135_305_trimmed_bismark_bt2.CpG",32,26,6,32
"306","07_report/CpG_context_sampling_135_306_trimmed_bismark_bt2.CpG",38,32,6,38
"307","07_report/CpG_context_sampling_135_307_trimmed_bismark_bt2.CpG",46,38,8,46
"308","07_report/CpG_context_sampling_135_308_trimmed_bismark_bt2.CpG",52,48,4,52
"309","07_report/CpG_context_sampling_135_309_trimmed_bismark_bt2.CpG",37,30,7,37
"310","07_report/CpG_context_sampling_135_310_trimmed_bismark_bt2.CpG",39,34,5,39
"311","07_report/CpG_context_sampling_135_311_trimmed_bismark_bt2.CpG",55,46,9,55
"312","07_report/CpG_context_sampling_135_312_trimmed_bismark_bt2.CpG",44,39,5,44
"313","07_report/CpG_context_sampling_135_313_trimmed_bismark_bt2.CpG",43,35,8,43
"314","07_report/CpG_context_sampling_135_314_trimmed_bismark_bt2.CpG",37,31,6,37
"315","07_report/CpG_context_sampling_135_315_trimmed_bismark_bt2.CpG",34,27,7,34
"316","07_report/CpG_context_sampling_135_316_trimmed_bismark_bt2.CpG",42,40,2,42
"317","07_report/CpG_context_sampling_135_317_trimmed_bismark_bt2.CpG",48,40,8,48
"318","07_report/CpG_context_sampling_135_318_trimmed_bismark_bt2.CpG",48,41,7,48
"319","07_report/CpG_context_sampling_135_319_trimmed_bismark_bt2.CpG",46,41,5,46
"320","07_report/CpG_context_sampling_135_320_trimmed_bismark_bt2.CpG",40,37,3,40
"321","07_report/CpG_context_sampling_135_321_trimmed_bismark_bt2.CpG",36,31,5,36
"322","07_report/CpG_context_sampling_135_322_trimmed_bismark_bt2.CpG",48,38,10,48
"323","07_report/CpG_context_sampling_135_323_trimmed_bismark_bt2.CpG",40,34,6,40
"324","07_report/CpG_context_sampling_135_324_trimmed_bismark_bt2.CpG",49,41,8,49
"325","07_report/CpG_context_sampling_135_325_trimmed_bismark_bt2.CpG",44,37,7,44
"326","07_report/CpG_context_sampling_135_326_trimmed_bismark_bt2.CpG",41,35,6,41
"327","07_report/CpG_context_sampling_135_327_trimmed_bismark_bt2.CpG",41,34,7,41
"328","07_report/CpG_context_sampling_135_328_trimmed_bismark_bt2.CpG",45,39,6,45
"329","07_report/CpG_context_sampling_135_329_trimmed_bismark_bt2.CpG",45,38,7,45
"330","07_report/CpG_context_sampling_135_330_trimmed_bismark_bt2.CpG",42,35,7,42
"331","07_report/CpG_context_sampling_135_331_trimmed_bismark_bt2.CpG",42,34,8,42
"332","07_report/CpG_context_sampling_135_332_trimmed_bismark_bt2.CpG",39,32,7,39
"333","07_report/CpG_context_sampling_135_333_trimmed_bismark_bt2.CpG",36,29,7,36
"334","07_report/CpG_context_sampling_135_334_trimmed_bismark_bt2.CpG",43,32,11,43
"335","07_report/CpG_context_sampling_135_335_trimmed_bismark_bt2.CpG",47,33,14,47
"336","07_report/CpG_context_sampling_135_336_trimmed_bismark_bt2.CpG",45,38,7,45
"337","07_report/CpG_context_sampling_135_337_trimmed_bismark_bt2.CpG",41,38,3,41
"338","07_report/CpG_context_sampling_135_338_trimmed_bismark_bt2.CpG",44,41,3,44
"339","07_report/CpG_context_sampling_135_339_trimmed_bismark_bt2.CpG",46,36,10,46
"340","07_report/CpG_context_sampling_135_340_trimmed_bismark_bt2.CpG",44,36,8,44
"341","07_report/CpG_context_sampling_135_341_trimmed_bismark_bt2.CpG",47,32,15,47
"342","07_report/CpG_context_sampling_135_342_trimmed_bismark_bt2.CpG",40,35,5,40
"343","07_report/CpG_context_sampling_135_343_trimmed_bismark_bt2.CpG",43,35,8,43
"344","07_report/CpG_context_sampling_135_344_trimmed_bismark_bt2.CpG",50,37,13,50
"345","07_report/CpG_context_sampling_135_345_trimmed_bismark_bt2.CpG",51,38,13,51
"346","07_report/CpG_context_sampling_135_346_trimmed_bismark_bt2.CpG",46,44,2,46
"347","07_report/CpG_context_sampling_135_347_trimmed_bismark_bt2.CpG",58,51,7,58
"348","07_report/CpG_context_sampling_135_348_trimmed_bismark_bt2.CpG",43,34,9,43
"349","07_report/CpG_context_sampling_135_349_trimmed_bismark_bt2.CpG",43,35,8,43
"350","07_report/CpG_context_sampling_135_350_trimmed_bismark_bt2.CpG",46,38,8,46
"351","07_report/CpG_context_sampling_135_351_trimmed_bismark_bt2.CpG",40,30,10,40
"352","07_report/CpG_context_sampling_135_352_trimmed_bismark_bt2.CpG",43,37,6,43
"353","07_report/CpG_context_sampling_135_353_trimmed_bismark_bt2.CpG",41,36,5,41
"354","07_report/CpG_context_sampling_135_354_trimmed_bismark_bt2.CpG",45,41,4,45
"355","07_report/CpG_context_sampling_135_355_trimmed_bismark_bt2.CpG",36,29,7,36
"356","07_report/CpG_context_sampling_135_356_trimmed_bismark_bt2.CpG",43,35,8,43
"357","07_report/CpG_context_sampling_135_357_trimmed_bismark_bt2.CpG",38,35,3,38
"358","07_report/CpG_context_sampling_135_358_trimmed_bismark_bt2.CpG",50,42,8,50
"359","07_report/CpG_context_sampling_135_359_trimmed_bismark_bt2.CpG",47,39,8,47
"360","07_report/CpG_context_sampling_135_360_trimmed_bismark_bt2.CpG",42,39,3,42
"361","07_report/CpG_context_sampling_135_361_trimmed_bismark_bt2.CpG",41,34,7,41
"362","07_report/CpG_context_sampling_135_362_trimmed_bismark_bt2.CpG",40,37,3,40
"363","07_report/CpG_context_sampling_135_363_trimmed_bismark_bt2.CpG",47,37,10,47
"364","07_report/CpG_context_sampling_135_364_trimmed_bismark_bt2.CpG",40,37,3,40
"365","07_report/CpG_context_sampling_135_365_trimmed_bismark_bt2.CpG",34,32,2,34
"366","07_report/CpG_context_sampling_135_366_trimmed_bismark_bt2.CpG",38,35,3,38
"367","07_report/CpG_context_sampling_135_367_trimmed_bismark_bt2.CpG",47,37,10,47
"368","07_report/CpG_context_sampling_135_368_trimmed_bismark_bt2.CpG",33,28,5,33
"369","07_report/CpG_context_sampling_135_369_trimmed_bismark_bt2.CpG",45,37,8,45
"370","07_report/CpG_context_sampling_135_370_trimmed_bismark_bt2.CpG",44,38,6,44
"371","07_report/CpG_context_sampling_135_371_trimmed_bismark_bt2.CpG",44,35,9,44
"372","07_report/CpG_context_sampling_135_372_trimmed_bismark_bt2.CpG",52,38,14,52
"373","07_report/CpG_context_sampling_135_373_trimmed_bismark_bt2.CpG",34,30,4,34
"374","07_report/CpG_context_sampling_135_374_trimmed_bismark_bt2.CpG",50,41,9,50
"375","07_report/CpG_context_sampling_135_375_trimmed_bismark_bt2.CpG",44,35,9,44
"376","07_report/CpG_context_sampling_135_376_trimmed_bismark_bt2.CpG",40,28,12,40
"377","07_report/CpG_context_sampling_135_377_trimmed_bismark_bt2.CpG",37,27,10,37
"378","07_report/CpG_context_sampling_135_378_trimmed_bismark_bt2.CpG",40,30,10,40
"379","07_report/CpG_context_sampling_135_379_trimmed_bismark_bt2.CpG",47,37,10,47
"380","07_report/CpG_context_sampling_135_380_trimmed_bismark_bt2.CpG",37,29,8,37
"381","07_report/CpG_context_sampling_135_381_trimmed_bismark_bt2.CpG",50,42,8,50
"382","07_report/CpG_context_sampling_135_382_trimmed_bismark_bt2.CpG",46,40,6,46
"383","07_report/CpG_context_sampling_135_383_trimmed_bismark_bt2.CpG",43,35,8,43
"384","07_report/CpG_context_sampling_135_384_trimmed_bismark_bt2.CpG",36,29,7,36
"385","07_report/CpG_context_sampling_135_385_trimmed_bismark_bt2.CpG",43,39,4,43
"386","07_report/CpG_context_sampling_135_386_trimmed_bismark_bt2.CpG",52,44,8,52
"387","07_report/CpG_context_sampling_135_387_trimmed_bismark_bt2.CpG",41,37,4,41
"388","07_report/CpG_context_sampling_135_388_trimmed_bismark_bt2.CpG",37,30,7,37
"389","07_report/CpG_context_sampling_135_389_trimmed_bismark_bt2.CpG",34,29,5,34
"390","07_report/CpG_context_sampling_135_390_trimmed_bismark_bt2.CpG",53,45,8,53
"391","07_report/CpG_context_sampling_135_391_trimmed_bismark_bt2.CpG",34,27,7,34
"392","07_report/CpG_context_sampling_135_392_trimmed_bismark_bt2.CpG",39,33,6,39
"393","07_report/CpG_context_sampling_135_393_trimmed_bismark_bt2.CpG",35,26,9,35
"394","07_report/CpG_context_sampling_135_394_trimmed_bismark_bt2.CpG",40,34,6,40
"395","07_report/CpG_context_sampling_135_395_trimmed_bismark_bt2.CpG",42,37,5,42
"396","07_report/CpG_context_sampling_135_396_trimmed_bismark_bt2.CpG",40,36,4,40
"397","07_report/CpG_context_sampling_135_397_trimmed_bismark_bt2.CpG",32,25,7,32
"398","07_report/CpG_context_sampling_135_398_trimmed_bismark_bt2.CpG",53,44,9,53
"399","07_report/CpG_context_sampling_135_399_trimmed_bismark_bt2.CpG",41,31,10,41
"400","07_report/CpG_context_sampling_135_400_trimmed_bismark_bt2.CpG",38,35,3,38
"401","07_report/CpG_context_sampling_135_401_trimmed_bismark_bt2.CpG",48,39,9,48
"402","07_report/CpG_context_sampling_135_402_trimmed_bismark_bt2.CpG",50,39,11,50
"403","07_report/CpG_context_sampling_135_403_trimmed_bismark_bt2.CpG",40,35,5,40
"404","07_report/CpG_context_sampling_135_404_trimmed_bismark_bt2.CpG",39,33,6,39
"405","07_report/CpG_context_sampling_135_405_trimmed_bismark_bt2.CpG",49,42,7,49
"406","07_report/CpG_context_sampling_135_406_trimmed_bismark_bt2.CpG",30,23,7,30
"407","07_report/CpG_context_sampling_135_407_trimmed_bismark_bt2.CpG",46,36,10,46
"408","07_report/CpG_context_sampling_135_408_trimmed_bismark_bt2.CpG",53,45,8,53
"409","07_report/CpG_context_sampling_135_409_trimmed_bismark_bt2.CpG",31,26,5,31
"410","07_report/CpG_context_sampling_135_410_trimmed_bismark_bt2.CpG",39,31,8,39
"411","07_report/CpG_context_sampling_135_411_trimmed_bismark_bt2.CpG",39,30,9,39
"412","07_report/CpG_context_sampling_135_412_trimmed_bismark_bt2.CpG",40,36,4,40
"413","07_report/CpG_context_sampling_135_413_trimmed_bismark_bt2.CpG",36,31,5,36
"414","07_report/CpG_context_sampling_135_414_trimmed_bismark_bt2.CpG",48,41,7,48
"415","07_report/CpG_context_sampling_135_415_trimmed_bismark_bt2.CpG",41,26,15,41
"416","07_report/CpG_context_sampling_135_416_trimmed_bismark_bt2.CpG",45,40,5,45
"417","07_report/CpG_context_sampling_135_417_trimmed_bismark_bt2.CpG",57,46,11,57
"418","07_report/CpG_context_sampling_135_418_trimmed_bismark_bt2.CpG",37,29,8,37
"419","07_report/CpG_context_sampling_135_419_trimmed_bismark_bt2.CpG",30,24,6,30
"420","07_report/CpG_context_sampling_135_420_trimmed_bismark_bt2.CpG",36,28,8,36
"421","07_report/CpG_context_sampling_135_421_trimmed_bismark_bt2.CpG",45,39,6,45
"422","07_report/CpG_context_sampling_135_422_trimmed_bismark_bt2.CpG",39,34,5,39
"423","07_report/CpG_context_sampling_135_423_trimmed_bismark_bt2.CpG",42,37,5,42
"424","07_report/CpG_context_sampling_135_424_trimmed_bismark_bt2.CpG",44,39,5,44
"425","07_report/CpG_context_sampling_135_425_trimmed_bismark_bt2.CpG",53,44,9,53
"426","07_report/CpG_context_sampling_135_426_trimmed_bismark_bt2.CpG",46,41,5,46
"427","07_report/CpG_context_sampling_135_427_trimmed_bismark_bt2.CpG",46,32,14,46
"428","07_report/CpG_context_sampling_135_428_trimmed_bismark_bt2.CpG",48,43,5,48
"429","07_report/CpG_context_sampling_135_429_trimmed_bismark_bt2.CpG",45,39,6,45
"430","07_report/CpG_context_sampling_135_430_trimmed_bismark_bt2.CpG",39,33,6,39
"431","07_report/CpG_context_sampling_135_431_trimmed_bismark_bt2.CpG",51,46,5,51
"432","07_report/CpG_context_sampling_135_432_trimmed_bismark_bt2.CpG",48,36,12,48
"433","07_report/CpG_context_sampling_135_433_trimmed_bismark_bt2.CpG",53,43,10,53
"434","07_report/CpG_context_sampling_135_434_trimmed_bismark_bt2.CpG",48,36,12,48
"435","07_report/CpG_context_sampling_135_435_trimmed_bismark_bt2.CpG",55,45,10,55
"436","07_report/CpG_context_sampling_135_436_trimmed_bismark_bt2.CpG",42,37,5,42
"437","07_report/CpG_context_sampling_135_437_trimmed_bismark_bt2.CpG",38,33,5,38
"438","07_report/CpG_context_sampling_135_438_trimmed_bismark_bt2.CpG",51,40,11,51
"439","07_report/CpG_context_sampling_135_439_trimmed_bismark_bt2.CpG",41,33,8,41
"440","07_report/CpG_context_sampling_135_440_trimmed_bismark_bt2.CpG",46,38,8,46
"441","07_report/CpG_context_sampling_135_441_trimmed_bismark_bt2.CpG",50,44,6,50
"442","07_report/CpG_context_sampling_135_442_trimmed_bismark_bt2.CpG",42,37,5,42
"443","07_report/CpG_context_sampling_135_443_trimmed_bismark_bt2.CpG",49,37,12,49
"444","07_report/CpG_context_sampling_135_444_trimmed_bismark_bt2.CpG",46,34,12,46
"445","07_report/CpG_context_sampling_135_445_trimmed_bismark_bt2.CpG",44,38,6,44
"446","07_report/CpG_context_sampling_135_446_trimmed_bismark_bt2.CpG",48,39,9,48
"447","07_report/CpG_context_sampling_135_447_trimmed_bismark_bt2.CpG",48,44,4,48
"448","07_report/CpG_context_sampling_135_448_trimmed_bismark_bt2.CpG",33,29,4,33
"449","07_report/CpG_context_sampling_135_449_trimmed_bismark_bt2.CpG",41,32,9,41
"450","07_report/CpG_context_sampling_135_450_trimmed_bismark_bt2.CpG",44,38,6,44
"451","07_report/CpG_context_sampling_135_451_trimmed_bismark_bt2.CpG",45,41,4,45
"452","07_report/CpG_context_sampling_135_452_trimmed_bismark_bt2.CpG",41,34,7,41
"453","07_report/CpG_context_sampling_135_453_trimmed_bismark_bt2.CpG",36,28,8,36
"454","07_report/CpG_context_sampling_135_454_trimmed_bismark_bt2.CpG",53,46,7,53
"455","07_report/CpG_context_sampling_135_455_trimmed_bismark_bt2.CpG",50,42,8,50
"456","07_report/CpG_context_sampling_135_456_trimmed_bismark_bt2.CpG",46,32,14,46
"457","07_report/CpG_context_sampling_135_457_trimmed_bismark_bt2.CpG",40,34,6,40
"458","07_report/CpG_context_sampling_135_458_trimmed_bismark_bt2.CpG",55,48,7,55
"459","07_report/CpG_context_sampling_135_459_trimmed_bismark_bt2.CpG",48,43,5,48
"460","07_report/CpG_context_sampling_135_460_trimmed_bismark_bt2.CpG",37,25,12,37
"461","07_report/CpG_context_sampling_135_461_trimmed_bismark_bt2.CpG",52,44,8,52
"462","07_report/CpG_context_sampling_135_462_trimmed_bismark_bt2.CpG",41,37,4,41
"463","07_report/CpG_context_sampling_135_463_trimmed_bismark_bt2.CpG",43,37,6,43
"464","07_report/CpG_context_sampling_135_464_trimmed_bismark_bt2.CpG",43,27,16,43
"465","07_report/CpG_context_sampling_135_465_trimmed_bismark_bt2.CpG",42,35,7,42
"466","07_report/CpG_context_sampling_135_466_trimmed_bismark_bt2.CpG",42,36,6,42
"467","07_report/CpG_context_sampling_135_467_trimmed_bismark_bt2.CpG",45,37,8,45
"468","07_report/CpG_context_sampling_135_468_trimmed_bismark_bt2.CpG",52,45,7,52
"469","07_report/CpG_context_sampling_135_469_trimmed_bismark_bt2.CpG",40,34,6,40
"470","07_report/CpG_context_sampling_135_470_trimmed_bismark_bt2.CpG",43,35,8,43
"471","07_report/CpG_context_sampling_135_471_trimmed_bismark_bt2.CpG",47,38,9,47
"472","07_report/CpG_context_sampling_135_472_trimmed_bismark_bt2.CpG",39,35,4,39
"473","07_report/CpG_context_sampling_135_473_trimmed_bismark_bt2.CpG",56,51,5,56
"474","07_report/CpG_context_sampling_135_474_trimmed_bismark_bt2.CpG",42,33,9,42
"475","07_report/CpG_context_sampling_135_475_trimmed_bismark_bt2.CpG",50,41,9,50
"476","07_report/CpG_context_sampling_135_476_trimmed_bismark_bt2.CpG",46,39,7,46
"477","07_report/CpG_context_sampling_135_477_trimmed_bismark_bt2.CpG",42,37,5,42
"478","07_report/CpG_context_sampling_135_478_trimmed_bismark_bt2.CpG",58,45,13,58
"479","07_report/CpG_context_sampling_135_479_trimmed_bismark_bt2.CpG",50,44,6,50
"480","07_report/CpG_context_sampling_135_480_trimmed_bismark_bt2.CpG",42,35,7,42
"481","07_report/CpG_context_sampling_135_481_trimmed_bismark_bt2.CpG",41,33,8,41
"482","07_report/CpG_context_sampling_135_482_trimmed_bismark_bt2.CpG",35,29,6,35
"483","07_report/CpG_context_sampling_135_483_trimmed_bismark_bt2.CpG",51,41,10,51
"484","07_report/CpG_context_sampling_135_484_trimmed_bismark_bt2.CpG",46,41,5,46
"485","07_report/CpG_context_sampling_135_485_trimmed_bismark_bt2.CpG",43,41,2,43
"486","07_report/CpG_context_sampling_135_486_trimmed_bismark_bt2.CpG",39,31,8,39
"487","07_report/CpG_context_sampling_135_487_trimmed_bismark_bt2.CpG",38,33,5,38
"488","07_report/CpG_context_sampling_135_488_trimmed_bismark_bt2.CpG",43,33,10,43
"489","07_report/CpG_context_sampling_135_489_trimmed_bismark_bt2.CpG",37,32,5,37
"490","07_report/CpG_context_sampling_135_490_trimmed_bismark_bt2.CpG",46,40,6,46
"491","07_report/CpG_context_sampling_135_491_trimmed_bismark_bt2.CpG",37,26,11,37
"492","07_report/CpG_context_sampling_135_492_trimmed_bismark_bt2.CpG",50,43,7,50
"493","07_report/CpG_context_sampling_135_493_trimmed_bismark_bt2.CpG",48,37,11,48
"494","07_report/CpG_context_sampling_135_494_trimmed_bismark_bt2.CpG",41,33,8,41
"495","07_report/CpG_context_sampling_135_495_trimmed_bismark_bt2.CpG",45,37,8,45
"496","07_report/CpG_context_sampling_135_496_trimmed_bismark_bt2.CpG",41,34,7,41
"497","07_report/CpG_context_sampling_135_497_trimmed_bismark_bt2.CpG",38,35,3,38
"498","07_report/CpG_context_sampling_135_498_trimmed_bismark_bt2.CpG",32,30,2,32
"499","07_report/CpG_context_sampling_135_499_trimmed_bismark_bt2.CpG",45,33,12,45
"500","07_report/CpG_context_sampling_135_500_trimmed_bismark_bt2.CpG",51,41,10,51
"501","07_report/CpG_context_sampling_135_501_trimmed_bismark_bt2.CpG",46,38,8,46
"502","07_report/CpG_context_sampling_135_502_trimmed_bismark_bt2.CpG",47,42,5,47
"503","07_report/CpG_context_sampling_135_503_trimmed_bismark_bt2.CpG",44,31,13,44
"504","07_report/CpG_context_sampling_135_504_trimmed_bismark_bt2.CpG",39,33,6,39
"505","07_report/CpG_context_sampling_135_505_trimmed_bismark_bt2.CpG",46,34,12,46
"506","07_report/CpG_context_sampling_135_506_trimmed_bismark_bt2.CpG",48,37,11,48
"507","07_report/CpG_context_sampling_135_507_trimmed_bismark_bt2.CpG",60,56,4,60
"508","07_report/CpG_context_sampling_135_508_trimmed_bismark_bt2.CpG",47,41,6,47
"509","07_report/CpG_context_sampling_135_509_trimmed_bismark_bt2.CpG",43,34,9,43
"510","07_report/CpG_context_sampling_135_510_trimmed_bismark_bt2.CpG",57,47,10,57
"511","07_report/CpG_context_sampling_135_511_trimmed_bismark_bt2.CpG",42,31,11,42
"512","07_report/CpG_context_sampling_135_512_trimmed_bismark_bt2.CpG",48,40,8,48
"513","07_report/CpG_context_sampling_135_513_trimmed_bismark_bt2.CpG",42,32,10,42
"514","07_report/CpG_context_sampling_135_514_trimmed_bismark_bt2.CpG",52,39,13,52
"515","07_report/CpG_context_sampling_135_515_trimmed_bismark_bt2.CpG",45,41,4,45
"516","07_report/CpG_context_sampling_135_516_trimmed_bismark_bt2.CpG",41,39,2,41
"517","07_report/CpG_context_sampling_135_517_trimmed_bismark_bt2.CpG",45,37,8,45
"518","07_report/CpG_context_sampling_135_518_trimmed_bismark_bt2.CpG",38,31,7,38
"519","07_report/CpG_context_sampling_135_519_trimmed_bismark_bt2.CpG",48,37,11,48
"520","07_report/CpG_context_sampling_135_520_trimmed_bismark_bt2.CpG",43,38,5,43
"521","07_report/CpG_context_sampling_135_521_trimmed_bismark_bt2.CpG",51,43,8,51
"522","07_report/CpG_context_sampling_135_522_trimmed_bismark_bt2.CpG",42,31,11,42
"523","07_report/CpG_context_sampling_135_523_trimmed_bismark_bt2.CpG",44,36,8,44
"524","07_report/CpG_context_sampling_135_524_trimmed_bismark_bt2.CpG",36,30,6,36
"525","07_report/CpG_context_sampling_135_525_trimmed_bismark_bt2.CpG",47,40,7,47
"526","07_report/CpG_context_sampling_135_526_trimmed_bismark_bt2.CpG",42,32,10,42
"527","07_report/CpG_context_sampling_135_527_trimmed_bismark_bt2.CpG",36,27,9,36
"528","07_report/CpG_context_sampling_135_528_trimmed_bismark_bt2.CpG",44,38,6,44
"529","07_report/CpG_context_sampling_135_529_trimmed_bismark_bt2.CpG",43,36,7,43
"530","07_report/CpG_context_sampling_135_530_trimmed_bismark_bt2.CpG",33,31,2,33
"531","07_report/CpG_context_sampling_135_531_trimmed_bismark_bt2.CpG",37,32,5,37
"532","07_report/CpG_context_sampling_135_532_trimmed_bismark_bt2.CpG",48,42,6,48
"533","07_report/CpG_context_sampling_135_533_trimmed_bismark_bt2.CpG",39,29,10,39
"534","07_report/CpG_context_sampling_135_534_trimmed_bismark_bt2.CpG",41,39,2,41
"535","07_report/CpG_context_sampling_135_535_trimmed_bismark_bt2.CpG",52,40,12,52
"536","07_report/CpG_context_sampling_135_536_trimmed_bismark_bt2.CpG",44,43,1,44
"537","07_report/CpG_context_sampling_135_537_trimmed_bismark_bt2.CpG",46,35,11,46
"538","07_report/CpG_context_sampling_135_538_trimmed_bismark_bt2.CpG",46,38,8,46
"539","07_report/CpG_context_sampling_135_539_trimmed_bismark_bt2.CpG",44,39,5,44
"540","07_report/CpG_context_sampling_135_540_trimmed_bismark_bt2.CpG",44,36,8,44
"541","07_report/CpG_context_sampling_135_541_trimmed_bismark_bt2.CpG",45,35,10,45
"542","07_report/CpG_context_sampling_135_542_trimmed_bismark_bt2.CpG",43,35,8,43
"543","07_report/CpG_context_sampling_135_543_trimmed_bismark_bt2.CpG",41,36,5,41
"544","07_report/CpG_context_sampling_135_544_trimmed_bismark_bt2.CpG",43,36,7,43
"545","07_report/CpG_context_sampling_135_545_trimmed_bismark_bt2.CpG",52,35,17,52
"546","07_report/CpG_context_sampling_135_546_trimmed_bismark_bt2.CpG",41,39,2,41
"547","07_report/CpG_context_sampling_135_547_trimmed_bismark_bt2.CpG",52,47,5,52
"548","07_report/CpG_context_sampling_135_548_trimmed_bismark_bt2.CpG",42,34,8,42
"549","07_report/CpG_context_sampling_135_549_trimmed_bismark_bt2.CpG",40,38,2,40
"550","07_report/CpG_context_sampling_135_550_trimmed_bismark_bt2.CpG",42,33,9,42
"551","07_report/CpG_context_sampling_135_551_trimmed_bismark_bt2.CpG",40,36,4,40
"552","07_report/CpG_context_sampling_135_552_trimmed_bismark_bt2.CpG",42,38,4,42
"553","07_report/CpG_context_sampling_135_553_trimmed_bismark_bt2.CpG",47,37,10,47
"554","07_report/CpG_context_sampling_135_554_trimmed_bismark_bt2.CpG",41,32,9,41
"555","07_report/CpG_context_sampling_135_555_trimmed_bismark_bt2.CpG",32,26,6,32
"556","07_report/CpG_context_sampling_135_556_trimmed_bismark_bt2.CpG",37,31,6,37
"557","07_report/CpG_context_sampling_135_557_trimmed_bismark_bt2.CpG",41,34,7,41
"558","07_report/CpG_context_sampling_135_558_trimmed_bismark_bt2.CpG",46,39,7,46
"559","07_report/CpG_context_sampling_135_559_trimmed_bismark_bt2.CpG",38,29,9,38
"560","07_report/CpG_context_sampling_135_560_trimmed_bismark_bt2.CpG",43,33,10,43
"561","07_report/CpG_context_sampling_135_561_trimmed_bismark_bt2.CpG",45,35,10,45
"562","07_report/CpG_context_sampling_135_562_trimmed_bismark_bt2.CpG",38,31,7,38
"563","07_report/CpG_context_sampling_135_563_trimmed_bismark_bt2.CpG",44,37,7,44
"564","07_report/CpG_context_sampling_135_564_trimmed_bismark_bt2.CpG",44,40,4,44
"565","07_report/CpG_context_sampling_135_565_trimmed_bismark_bt2.CpG",46,39,7,46
"566","07_report/CpG_context_sampling_135_566_trimmed_bismark_bt2.CpG",46,41,5,46
"567","07_report/CpG_context_sampling_135_567_trimmed_bismark_bt2.CpG",39,33,6,39
"568","07_report/CpG_context_sampling_135_568_trimmed_bismark_bt2.CpG",38,34,4,38
"569","07_report/CpG_context_sampling_135_569_trimmed_bismark_bt2.CpG",45,34,11,45
"570","07_report/CpG_context_sampling_135_570_trimmed_bismark_bt2.CpG",48,39,9,48
"571","07_report/CpG_context_sampling_135_571_trimmed_bismark_bt2.CpG",38,31,7,38
"572","07_report/CpG_context_sampling_135_572_trimmed_bismark_bt2.CpG",44,38,6,44
"573","07_report/CpG_context_sampling_135_573_trimmed_bismark_bt2.CpG",39,30,9,39
"574","07_report/CpG_context_sampling_135_574_trimmed_bismark_bt2.CpG",41,31,10,41
"575","07_report/CpG_context_sampling_135_575_trimmed_bismark_bt2.CpG",41,38,3,41
"576","07_report/CpG_context_sampling_135_576_trimmed_bismark_bt2.CpG",45,35,10,45
"577","07_report/CpG_context_sampling_135_577_trimmed_bismark_bt2.CpG",38,34,4,38
"578","07_report/CpG_context_sampling_135_578_trimmed_bismark_bt2.CpG",39,33,6,39
"579","07_report/CpG_context_sampling_135_579_trimmed_bismark_bt2.CpG",52,43,9,52
"580","07_report/CpG_context_sampling_135_580_trimmed_bismark_bt2.CpG",47,39,8,47
"581","07_report/CpG_context_sampling_135_581_trimmed_bismark_bt2.CpG",43,41,2,43
"582","07_report/CpG_context_sampling_135_582_trimmed_bismark_bt2.CpG",33,29,4,33
"583","07_report/CpG_context_sampling_135_583_trimmed_bismark_bt2.CpG",53,46,7,53
"584","07_report/CpG_context_sampling_135_584_trimmed_bismark_bt2.CpG",45,38,7,45
"585","07_report/CpG_context_sampling_135_585_trimmed_bismark_bt2.CpG",51,47,4,51
"586","07_report/CpG_context_sampling_135_586_trimmed_bismark_bt2.CpG",37,30,7,37
"587","07_report/CpG_context_sampling_135_587_trimmed_bismark_bt2.CpG",50,41,9,50
"588","07_report/CpG_context_sampling_135_588_trimmed_bismark_bt2.CpG",44,37,7,44
